ssyk96_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk96_1	ssyk96_2	ssyk96_3
1223 Driftchefer inom byggverksamhet	2016	13.800139	.27023715	2.8991449	.20037334	.049690962	.35506275	.12627308	.033766862	.0080563352	.23030417	.55255419	52.130001	63.209999	20.879999	72.589996	67.760002	73.150002	62.360001	60.939999	58.380001	56.68	68.040001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2017	14.345167	.27203453	2.9178946	.22313072	.068558164	.35511312	.12972386	.036144525	.011633803	.23979874	.55567151	53.27	63.209999	20.6	72.589996	67.470001	73.440002	62.360001	60.939999	58.380001	56.68	68.32	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2018	16.785465	.27218518	3.3428724	.23634963	.068593413	.41989782	.13635685	.085810147	.016107503	.26379314	.78312975	54.689999	63.209999	20.6	72.870003	67.760002	73.150002	62.07	60.939999	58.66	56.68	68.040001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2019	21.875027	.27226421	4.2041078	.31054774	.074020915	.468339	.18363883	.12299424	.031158471	.31442094	.95330822	54.689999	63.490002	20.879999	72.870003	67.760002	73.440002	62.07	60.939999	58.66	56.959999	67.760002	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2020	24.384573	.27230236	4.2305293	.37953597	.087931767	.562747	.18614237	.30247489	.034434926	.35399833	1.4865297	56.68	63.209999	20.6	72.870003	67.760002	73.440002	62.07	60.650002	58.66	56.959999	67.470001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2021	26.704624	.27238965	4.2345581	.44875026	.15564427	.72412658	.19661096	.36307788	.03588894	.37367406	1.9055347	58.099998	63.490002	20.879999	72.870003	67.760002	73.440002	62.360001	60.939999	58.66	56.68	67.470001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2022	29.067051	.27238974	4.2469349	.46368083	.17749421	.75713706	.2331515	.71158606	.036593214	.40182135	2.5007398	59.23	63.490002	20.6	72.589996	67.760002	73.440002	62.07	60.650002	58.380001	56.68	66.050003	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1223 Driftchefer inom byggverksamhet	2023	32.390823	.27238983	4.2501831	.46665075	.2419247	.76047671	.38155138	.92258012	.037002958	.68948823	2.7679584	57.529999	63.209999	20.6	72.870003	67.760002	73.440002	62.360001	60.939999	58.66	56.959999	64.629997	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2010	.25663251	.081679344		.025126431						.0039016863		60.650002	62.07		57.810001						64.059998		1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2011	.42960221	.16254291		.029916592						.0078033726		60.650002	62.07		57.810001						64.059998		1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2012	.64595574	.1756997		.076916784				.00050438492		.020229325	.00050438492	60.650002	62.07		57.810001				65.769997		64.059998	65.769997	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2013	3.0457032	.18885648	1.2438461	.10907412				.0014096787		.032655276	.0014096787	26.559999	62.07	22.299999	57.810001				65.769997		64.059998	65.769997	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2014	5.033319	.20201328	1.9841464	.14261691			.0030473657	.012217546		.04166124	.012217546	28.549999	62.07	22.299999	57.810001			66.339996	65.769997		64.059998	65.769997	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2015	8.8504677	.21634932	2.7244465	.18037936		.024806976	.0051207682	.022123363	.0031284392	.22222671	.078222528	36.509998	62.07	22.299999	57.810001		60.369999	66.339996	65.769997	65.199997	64.059998	64.349998	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2016	13.852035	.26859662	2.9347103	.184356	.047645457	.32129589	.13409474	.036773149	.0088641383	.25168356	.52092117	54.400002	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	62.07	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2017	14.400824	.27038312	2.9536898	.20529422	.065736003	.32134145	.13775927	.039362501	.012800315	.26205954	.52424175	56.389999	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	62.07	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2018	16.869036	.27053285	3.3838811	.21745645	.065769799	.37996507	.14480312	.093449891	.01772259	.28828135	.74935842	56.959999	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	61.790001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2019	22.017773	.27061141	4.2556815	.28572333	.070973881	.42379943	.19501385	.1339445	.034282707	.34360901	.91779006	56.959999	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	62.07	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2020	24.542339	.27064931	4.2824273	.34919685	.084312096	.50922912	.19767247	.32940444	.037887692	.38686043	1.4566307	59.23	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	64.059998	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2021	26.822338	.27073607	4.2865057	.41287833	.14923726	.65526128	.20878951	.39540297	.0394875	.40836269	1.864634	60.369999	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	63.779999	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2022	29.260466	.27073616	4.2990341	.42661539	.17018776	.6851325	.24759345	.774939	.040262386	.43912292	2.486589	60.369999	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	64.629997	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1224 Driftchefer inom handel, hotell och restaurang, transport och kommunikation 	2023	32.75843	.27073625	4.3023224	.4293479	.23196599	.68815452	.40518558	1.0047181	.040713217	.7534942	2.7719932	59.799999	62.07	22.299999	57.810001	62.360001	60.369999	66.339996	65.769997	65.199997	64.059998	64.910004	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2010	.26155195	.081395909		.025986785						.0042242859		65.199997	60.939999		63.490002						71.449997		1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2011	.43727836	.16197887		.030940967						.0084485719		65.480003	60.939999		63.490002						71.449997		1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2012	.66234654	.17509001		.07955049				.00055427803		.021901928	.00055427803	65.769997	60.939999		63.490002				75.43		71.449997	75.43	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2013	2.8963392	.18820114	1.1041892	.11280893				.0015491224		.035355285	.0015491224	11.51	60.939999	6.6799998	63.490002				75.43		71.449997	75.43	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2014	4.7907782	.20131227	1.7613697	.14750026			.0033677209	.01342609		.045105882	.01342609	12.07	60.939999	6.6799998	63.490002			75.139999	75.43		71.449997	75.43	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2015	8.577527	.21559858	2.4185505	.18655573		.027612027	.0056590904	.024311777	.0034581816	.24060088	.086577721	22.299999	60.939999	6.6799998	63.490002		75.139999	75.139999	75.43	73.440002	71.449997	73.720001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2016	13.798767	.26766458	2.605206	.19066855	.050560232	.35762644	.1481915	.040410701	.0097984327	.2724933	.57838458	51.849998	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.860001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2017	14.366392	.26944485	2.6220548	.21232371	.069757491	.35767716	.15224126	.043256186	.01414949	.28372717	.58204007	55.540001	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.860001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2018	16.853006	.26959407	3.0039446	.22490238	.069793351	.42292964	.1600256	.10269383	.019590581	.3121171	.83121163	55.82	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.57	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2019	22.026018	.26967236	3.7778611	.29550681	.075315803	.47172055	.21551475	.1471941	.03789616	.37201935	1.0176407	57.240002	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.010002	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2020	24.716478	.26971015	3.801604	.36115369	.089470007	.56681025	.21845287	.36198869	.041881118	.41884688	1.6131877	60.939999	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	73.720001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2021	27.168896	.26979661	3.8052242	.42701569	.15836704	.72935498	.23073858	.43451568	.043649547	.44212699	2.0652854	62.360001	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.010002	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2022	29.794693	.26979667	3.8163459	.44122311	.18059921	.76260382	.2736218	.85159498	.044506107	.47543052	2.7509954	63.209999	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.010002	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1225 Driftchefer inom finansiell verksamhet, fastighetsbolag, företagstjänster m.m.	2023	33.583687	.26979676	3.8192649	.44404918	.24615681	.76596761	.44778088	1.1041036	.045004457	.81579477	3.0651219	64.629997	60.939999	6.6799998	63.490002	70.879997	75.139999	75.139999	75.43	73.440002	71.449997	74.290001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2010	.27976987	.086648338		.027737934						.0046602516		78.269997	75.989998		75.709999						83.099998		1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2011	.46784854	.17243126		.033025958						.0093205031		78.269997	75.989998		75.709999						83.099998		1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2012	.70961189	.18638846		.084911093				.00059081404		.024162307	.00059081404	79.400002	75.989998		75.709999				80.540001		83.099998	80.540001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2013	3.1333795	.20034565	1.2033225	.12041069				.0016512349		.03900411	.0016512349	36.509998	75.989998	16.34	75.709999				80.540001		83.099998	80.540001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2014	5.1825061	.21430284	1.9195044	.15743972			.0035778023	.014311089		.049761012	.014311089	38.490002	75.989998	16.34	75.709999			81.959999	80.540001		83.099998	80.540001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2015	9.275547	.22951102	2.6356864	.19912699		.028603323	.00601211	.025914323	.0037586233	.26543197	.090876982	55.259998	75.989998	16.34	75.709999		81.110001	81.959999	80.540001	83.949997	83.099998	80.82	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2016	14.825969	.28493682	2.8390999	.20351696	.053305831	.37046552	.1574358	.043074429	.010649705	.30061585	.60276276	72.870003	75.989998	16.34	75.709999	79.690002	81.110001	81.959999	80.540001	83.949997	83.099998	81.110001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2017	15.43517	.28683197	2.857461	.22663137	.073545568	.37051806	.16173819	.046107478	.015378775	.31300911	.60664505	72.870003	75.989998	16.34	75.709999	79.690002	81.110001	81.959999	80.540001	83.949997	83.099998	81.110001	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
1226 Verksamhetschefer inom offentlig förvaltning m.m.	2018	18.104488	.28699082	3.2736368	.24005768	.073583379	.43811318	.17000812	.10946304	.021292578	.34432897	.86820322	73.440002	75.989998	16.34	75.709999	79.690002	81.110001	81.959999	80.540001	83.949997	83.099998	81.389999	1 Ledningsarbete	12 Ledningsarbete i stora och medelstora företag, myndigheter m.m.	122 Drift- och verksamhetschefer
